Date;ADS GY Equity;AI FP Equity;AIR FP Equity;ALV GY Equity;ABI BB Equity;ASML NA Equity;CS FP Equity;BBVA SM Equity;SAN SM  Equity;BAS GY Equity;BAYN GY Equity;BMW GY Equity;BNP FP Equity;CRH ID Equity;BN FP Equity;DB1 GY Equity;DHL GR EQUITY;DTE GY Equity;ENEL IM Equity;ENI IM Equity;EL FP Equity;RMS FP Equity;IBE SM Equity;ITX SM Equity;IFX GY Equity;INGA NA Equity;ISP IM Equity;KER FP Equity;AD NA Equity;OR FP Equity;MC FP Equity;MBG GY Equity;MUV2 GY Equity;NOKIA FH Equity;NDA FH Equity;RI FP Equity;SAF FP Equity;SAN FP Equity;SAP GY Equity;SU FP Equity;SIE GY Equity;TTE FP Equity;DG FP Equity;VOW3 GY Equity
26/11/2021;253,35;135,04;99,36;191,44;51,19;685,6;24,23;4,85;2,78;57,91;45,54;85,51;55,29;43,7;54,33;143,05;53,95;16,15;6,82;11,53;178,88;1604;9,95;29,67;39,58;12,1;2,16;665,5;30,33;402,3;692;69,81;236,1;4,92;10,24;206,9;101,1;84,55;115,22;151,58;145,24;40,53;84,02;163,94
29/11/2021;254,3;133,96;99,69;192,08;50,84;704,8;24,24;4,8;2,78;57,98;45,32;85,78;55,38;43,4;54,33;142,2;54,04;16,04;6,79;11,8;180,38;1640;9,92;27,86;40,22;12,16;2,14;683,8;30,26;401,8;697,2;69,51;239,1;5,02;10,46;206,6;101,6;85,15;116,8;151,24;144,56;41,2;84,16;164,52
30/11/2021;255,55;132,56;98,72;192,44;49,26;699,6;24,35;4,7;2,75;57,88;44,52;84,98;55,08;42,92;51,99;138,6;52,12;15,59;6,71;11,64;177,02;1653;9,9;29,11;39,93;12,21;2,12;681,4;29,65;397,5;686,6;69,67;238,35;4,91;10,47;202,5;98,78;83,41;113,18;156,22;141,28;40,61;83,66;161,66
01/12/2021;261,65;134,4;101,92;198,96;49,76;732,9;25,24;4,82;2,82;59,26;45,37;88,64;56,59;43,5;52,35;140,6;52,93;15,98;6,76;11,9;181,64;1668,5;10,06;28,4;42,09;12,45;2,17;705,1;29,77;406,15;697,5;72,69;246,4;5,11;10,63;203,9;103,12;85,37;117,08;162,76;148,02;41,94;86,32;167,74
02/12/2021;256,05;132,64;101,1;197,3;49,91;690,7;25,11;4,77;2,79;59,08;44,94;88,43;56,45;43,43;53,31;138,7;52,07;15,59;6,59;11,94;177,54;1617;9,63;27,85;40,26;12,39;2,15;693,5;29,83;398,15;686,6;72,29;245,15;5,02;10,63;203,3;102,14;83,73;114,12;161,14;147,8;42,03;86,74;166,56
03/12/2021;249,4;132,78;98,55;198,38;49,76;681,2;25,01;4,79;2,76;58,4;44,26;87,5;56,17;42,82;52,89;137,65;51,88;15,46;6,53;12,01;177;1606,5;9,69;28,62;40,16;12,29;2,15;684;29,63;400,9;685;71,88;245,8;5,07;10,37;204,7;98,66;83,32;114,16;159,88;146,54;42,34;85,32;165,32
06/12/2021;255,25;135,24;102,84;202,95;52,04;662,4;25,47;5;2,81;59,59;44,59;88,42;57,34;44,42;53,09;138,05;52,13;15,88;6,72;12,29;179,1;1559;9,96;29,66;40,37;12,48;2,21;695,3;29,92;408,6;690,1;71,75;249,7;5,07;10,37;209,4;103,78;83,89;116,3;161,64;149,34;43,44;87,11;170,3
07/12/2021;266,35;141,2;105,88;205,7;52,13;717,4;25,62;5,13;2,82;61,21;45,71;90,84;58,26;45,61;52,86;139;54,78;16,04;6,81;12,57;186,16;1619,5;10,06;28,8;42,88;12,64;2,26;735,2;30,42;424,8;725;72,87;250,55;5,26;10,7;212,9;106,06;84,9;119,64;167,26;153,1;44,28;88,19;185
08/12/2021;263;141,22;107,26;204,85;50,9;705,5;25,55;5,2;2,75;60,29;45,74;91,13;58,13;44,93;53,03;137,75;54,46;16,07;6,7;12,39;184,14;1577;10,01;28,28;40,92;12,55;2,23;717,5;29,94;418,25;714,7;72,04;249,7;5,2;10,64;207,6;107,52;84,14;118,34;166,3;151,6;44,23;87,13;184,34
09/12/2021;259;140,8;105,5;203,85;50,96;691;25,53;5,16;2,72;59,89;45,79;90,22;57,42;44,55;53;138,35;53,56;15,92;6,7;12,27;185,78;1592,5;9,87;28,4;40,45;12,32;2,23;708,7;30,05;419,1;715;72,34;248,4;5,37;10,49;210,2;105,96;83,63;118,42;167,82;151,02;43,96;86,29;182,44
10/12/2021;254,8;140,47;105,58;202,75;51,04;685;25,37;5,11;2,7;59,83;46,61;89,66;56,71;44,34;53,02;138,75;53,61;15,85;6,69;12,21;185,14;1592,5;9,74;28,24;39,99;12,23;2,22;700,5;30,34;421,05;710;74,25;248,1;5,32;10,47;210,4;103,82;86,06;119,38;166,92;151,04;44,09;85,44;180,34
13/12/2021;253,1;140,89;103,08;201,8;50,86;679,2;25,32;5,11;2,66;59,57;46,58;89,88;56;44,12;52,71;138,35;53,61;16;6,6;12,02;183;1582,5;9,8;28,94;40,01;12,12;2,21;694,1;30,46;418;709;74;247,45;5,32;10,36;210;100,68;85,97;122,5;167,02;150,56;43,46;84,73;182,3
14/12/2021;248,65;139,02;102,5;201,2;51,55;661;25,44;5,12;2,69;59,57;46,41;88,4;56,09;44,71;53,16;137,5;53,48;16,15;6,63;12,15;180,12;1560;9,75;27,43;38,7;12,13;2,22;690;30,24;415,2;701,6;71,47;247,75;5,28;10,39;208,2;100,56;85,02;119,96;162,76;147,32;43,73;84,76;181,62
15/12/2021;251,2;139,93;99,99;202,2;50,83;678,8;25,44;5,09;2,66;59,27;45,95;88,27;55,89;44,66;53,1;138,55;53,88;16,05;6,7;12;182,26;1599,5;9,78;27,83;39,34;12,1;2,2;694,4;29,98;417,3;711,9;71,12;250,35;5,34;10,33;208,7;98,5;86,24;121,14;165;148,56;43,29;84,6;179,34
16/12/2021;251,6;140,65;102,4;205,35;52,39;675,8;25,76;5,14;2,77;60,34;46,71;89,64;56,96;44,81;54,13;140,8;53,82;16,16;6,65;12,2;184,32;1622,5;9,88;27,81;39,24;12,22;2,24;695,9;29,96;418,45;713,3;71,74;256,85;5,44;10,39;210;100;86,66;122,38;167,82;150;44,68;86,4;182,62
17/12/2021;252,7;138,91;104,14;204,7;53,16;662;25,38;5;2,78;60,19;46,53;86,92;56,17;44,76;54,62;142,55;53,51;16,05;6,75;12,05;180,36;1525;9,75;27,62;38,91;11,92;2,21;689,8;30,01;413,05;699;68,75;258;5,4;10,29;209,5;101,24;86,42;123,52;165,68;147,9;43,66;86,62;176,02
20/12/2021;245;136,05;102,06;200,95;52;660,2;24,88;4,95;2,75;59,06;45,36;85,19;56,42;43,73;53,14;140,05;53,57;15,7;6,65;11,83;180,14;1543,5;9,74;27,83;38,84;11,73;2,18;681,9;30,33;411;697,8;67,3;248,9;5,26;10,21;209,7;99,44;86,43;120,5;164,66;144,68;43,37;85,75;172,38
21/12/2021;246,35;136,22;106,8;203,75;52,99;684;25,41;5,06;2,81;59,71;45,61;87,09;58,86;44,67;53,28;144,45;54,2;15,92;6,84;12,18;181,8;1536,5;9,9;28,04;39,48;12,11;2,23;683,4;30,26;414,9;701,5;68,62;252,35;5,27;10,29;209,7;101,54;87,2;121,4;166,34;146,58;44,4;87,71;174,08
22/12/2021;249,65;136,67;111,08;204,5;52,93;697,4;25,54;5,1;2,82;59,95;45,73;87,44;59,35;45,08;53,48;144,05;54,45;15,94;6,88;12,17;185,52;1550,5;9,94;28,15;39,71;12,1;2,23;687,9;29,9;419;715,4;69,69;253,3;5,39;10,3;211,4;104,56;87,38;122,74;167,94;147,64;44,71;89,34;175,38
23/12/2021;251,9;137,73;111,84;207;53,66;707,2;25,89;5,17;2,9;60,83;46,63;89,17;60;45,94;53,79;145,8;54,96;16,2;6,92;12,24;186,22;1533;10,08;28,15;39,99;12,26;2,25;688,7;29,98;422,65;722;70,09;256,25;5,54;10,5;212,1;107,04;87,68;123,52;170,78;150,22;45,12;90,32;176,9
24/12/2021;251,9;136,8;111,68;207;53,24;702,9;25,9;5,17;2,9;60,83;46,63;89,17;59,75;46,12;53,56;145,8;54,96;16,2;6,92;12,24;184,9;1530,5;10,08;28,22;39,99;12,21;2,25;687;29,92;422,35;717,4;70,09;256,25;5,54;10,5;211,1;106,7;87,38;123,52;170,5;150,22;44,78;89,8;176,9
27/12/2021;252,95;138,55;112,34;207,55;53,45;713,1;26,12;5,23;2,92;61,29;47,09;90;60,38;46,12;54,55;146,15;55,85;16,25;6,93;12,29;186,02;1538;10,03;28,2;40,93;12,25;2,26;699;30;418,15;726,3;69,89;258,85;5,63;10,66;210,6;106,68;88,09;124,14;172,52;150,8;44,96;91,28;178,42
28/12/2021;255;139,53;113,42;209,15;53,25;715,3;26,31;5,25;2,93;61,7;47,15;89,95;60,82;46,12;54,74;147,65;56,57;16,49;7,04;12,4;187,76;1545;10,29;28,19;41;12,26;2,28;700,6;30,34;421,1;730,8;69,6;262,8;5,63;10,81;211;106,88;88,4;124,88;173,18;152,82;45,26;91,4;179,34
29/12/2021;254,1;138,85;112,12;208,1;52,92;703,5;26,26;5,27;2,92;61,47;46,95;89,2;60,71;46,75;54,75;146,5;56,37;16,22;7,01;12,28;187,2;1546;10,29;28,53;40,49;12,26;2,28;703,5;30,46;418,85;727,9;68,23;260,45;5,57;10,8;211,8;105,96;88,32;123,56;173,04;151,78;44,76;91,7;177,2
30/12/2021;253,2;139,71;112,68;207,65;53,48;710,4;26,29;5,25;2,94;61,78;47;88,49;60,67;46,96;54,92;147,1;56,54;16,3;7,05;12,22;187,64;1537,5;10,41;28,53;40,76;12,29;2,27;707,8;30,49;419,8;730;67,59;260,5;5,57;10,79;212;107,08;88,65;124,9;172,84;152,68;44,9;91,98;177,48
31/12/2021;253,2;139,38;112,36;207,65;53,17;706,7;26,19;5,25;2,94;61,78;47;88,49;60,77;46,52;54,59;147,1;56,54;16,3;7,05;12,22;187,24;1536;10,41;28,66;40,76;12,24;2,27;706,9;30,14;416,95;727;67,59;260,5;5,57;10,79;211,5;107,66;88,1;124,9;172,46;152,68;44,63;92,91;177,48
03/01/2022;259,1;140,45;116,14;209,85;55,82;701,7;26,5;5,26;2,95;62,58;47,68;91,33;61,2;46,52;54,99;147,2;56,28;16,55;7,2;12,41;187,18;1542,5;10,45;28,51;40,9;12,46;2,35;708;30,53;426;731;68,7;264,35;5,58;10,89;210,3;110,08;88,85;124,24;175,14;153,72;44,99;92,68;180,8
04/01/2022;258,5;143,16;118,88;215,85;56,37;681,3;27,01;5,39;3,03;65,31;48,52;94,19;63,25;48,03;56,62;146,55;56,79;16,53;7,17;12,61;190,5;1559;10,39;28,46;40;12,7;2,39;719,5;30,47;431,4;744;72,11;268,2;5,54;11,1;215,7;110,82;87,59;124,38;177,5;155,42;45,37;94,73;186,98
05/01/2022;260,85;145,49;120,4;216,75;56;670,9;27,05;5,38;3,04;65,83;48,79;96,24;63,33;47,94;56,51;147;56,59;16,47;7,12;12,76;191,98;1578,5;10,32;28,27;40,58;12,84;2,42;740,8;30,79;428,2;758;75;271,7;5,61;11,03;216,4;111,7;87,79;124,82;177,82;157,96;45,92;94,46;191
06/01/2022;252,75;142,73;118,64;220;55,14;658,5;27,32;5,46;3,09;65,81;48,33;96,22;64,19;47,15;56,52;146,85;56,09;16,46;6,95;12,65;182,74;1504,5;10,25;27,66;39,47;12,92;2,43;718,1;30,62;413;727,1;74,91;270,65;5,61;11,03;208,4;111,74;87,66;121,94;172,04;154,16;45,94;94,26;189,1
07/01/2022;247,45;142,22;117,7;222,55;55,48;664,9;27,47;5,59;3,11;66,11;48,79;95,6;64,5;46,88;56,27;145,55;55,78;16,18;6,91;12,79;177,16;1447;10,26;27,68;40,14;13,07;2,45;717,4;30,51;409,55;715,8;73,56;271,25;5,42;11,01;203,5;112,16;88,12;121,28;169,4;152,16;46,46;94,05;187,74
10/01/2022;244,25;141,89;117,92;223,4;56,73;622,3;27,41;5,58;3,12;66,09;50,04;97,2;64;46,25;56,9;146,8;54,25;15,53;6,93;12,68;174,36;1374;10,02;27,94;38,54;13,09;2,46;694,1;30,53;394,65;702,7;73,05;272,35;5,45;10,94;204,4;112,64;88,37;120,74;160,7;147,88;46,74;94,36;187,76
11/01/2022;254,75;142,49;118,42;225,8;56,64;627;27,85;5,6;3,12;66,69;51,3;98,02;64,36;46,68;56,99;148,95;54,12;15,86;6,93;12,81;175,32;1376;10,03;27,89;39,5;13,09;2,48;710,3;31,09;396,35;710;72,54;272,8;5,44;11;201,9;110,88;89,51;121,7;164;150,3;47,6;95;188,38
12/01/2022;254;143,82;118,68;226,05;56,47;646,3;27,92;5,7;3,11;66,86;51,14;97,45;65,33;47,03;56,81;151,2;54,92;16,02;6,92;13,05;174,76;1372,5;9,99;27,88;39,18;13,35;2,55;715,1;31,04;400,05;708,7;73,42;274,55;5,42;11,27;200,8;109,88;89,47;122,26;168,46;152,22;49,06;95,2;188,32
13/01/2022;256,2;142,35;117,3;227,4;57,9;662,8;28,22;5,76;3,13;67,75;51,06;99,02;66,96;47,37;57,5;154,6;54,35;16,03;6,96;13,02;173,32;1329;10,01;27,77;40,05;13,49;2,56;685,9;30,94;388,8;690;75,43;278,75;5,25;11,45;197,65;112,36;88,44;120,5;167,66;151,5;48,81;97,47;190,06
14/01/2022;252,35;140,67;117,34;227;58,98;642,2;28,29;5,77;3,17;68,11;52,59;99,32;66,3;46,57;57,87;154;54,22;15,96;6,81;13,16;170,62;1298,5;9,93;27,91;39,25;13,52;2,56;665,5;30,35;379,4;675,4;74,79;273,2;5,13;11,18;198,1;112,8;90,13;120,48;162,98;145,86;49,54;98,47;193,1
17/01/2022;252,65;141,18;116,76;227,05;59,53;656,2;28,54;5,78;3,16;68,14;52,82;99,02;66,05;47,2;57,98;155,7;54,1;15,95;6,86;13,21;174;1345;10,05;27,85;39,57;13,48;2,58;681,3;30,46;385,25;686,4;74,26;273,8;5,21;11,18;201,4;112,56;91,7;122,52;163,34;146;49,68;97,93;192,58
18/01/2022;254,2;139,62;115,88;225,95;59,14;641,4;28,6;5,78;3,14;67,66;52,06;98,94;66,01;46,2;57,68;156,2;53,6;15,96;6,81;13,27;172,12;1336,5;9,96;28,59;38,45;13,44;2,58;667,7;30,3;376;673;74,64;272,55;5,17;10,78;197,55;112,06;91,56;120,96;159,88;142,6;50,42;98,14;190,52
19/01/2022;253,6;141,64;115,12;223,8;58,5;626,2;28,01;5,69;3,13;67,8;52,12;97,86;65,4;45,97;57,16;158,15;53,68;16,2;6,81;13,42;174,56;1368,5;10;28,5;38,03;13,31;2,53;680,8;29,92;377,25;697,7;74,5;272,8;5,11;10,59;198,65;112,18;91,23;121,42;159,52;144,34;51,26;98,19;191,7
20/01/2022;255,65;143,22;115,72;224,8;58,57;640;27,83;5,7;3,13;67,44;52,7;96,83;64,11;46,28;57,52;161,35;53,69;16,32;7;13,29;176,64;1370,5;10,22;28,1;37,83;13,17;2,55;681,9;29,69;380,8;703,9;73,2;271,8;5,13;10,54;198,55;112,7;92,42;122,98;161,5;146,9;50,68;98,87;190,72
21/01/2022;250,6;141,09;113,4;221,7;58,14;629,3;27,52;5,63;3,08;66,18;51,62;95,56;62,44;45,26;57,84;162,75;52,03;16,09;6,91;13,11;173,6;1364;10,15;27,15;36,53;12,98;2,55;668,8;29,1;375,5;697,2;71,93;266,3;5,04;10,22;197,25;111,14;90,45;121,2;157,98;144,52;49,62;98,3;187,62
24/01/2022;240,75;137,02;107,34;216,6;56,49;585;26,77;5,43;2,94;64,26;50;91,48;60,1;43,14;56,06;160,15;50,72;15,72;6,67;12,69;167,22;1308,5;9,97;27,36;34,29;12,46;2,47;648,9;28,47;366,35;662,8;68,3;260,65;4,8;9,84;193;104,02;88,04;116;149,94;137,44;47,92;95,28;176,52
25/01/2022;237,75;138,27;108,34;220,05;57,06;575,5;27,15;5,5;3,02;65,33;50,82;92,08;62,06;43;56;155,7;50,96;15,96;6,67;13,09;166,48;1303;9,91;27,56;34,7;12,75;2,49;644,8;28,62;369,85;667;68,82;265,6;4,94;10,16;190,65;105,88;89,76;116,62;150,18;138,52;49,11;95,56;178,26
26/01/2022;243,2;138,53;114,22;224,8;57;590,1;27,83;5,62;3,14;67,31;51,55;94,17;63,95;43,64;56,2;155,05;52,04;16,21;6,72;13,48;168,4;1314;10;27,33;35,9;13,15;2,56;656,5;28,24;372,1;683,6;70,51;272,45;5,05;10,45;192,65;109,24;91,44;117,88;151,68;141,24;51,07;97,18;183,02
27/01/2022;242,15;139,56;114,42;228,7;57,86;582,6;28,14;5,68;3,2;68,45;52,58;94;64,5;43,7;56,8;156,05;52,63;16,72;6,85;13,81;167,98;1292,5;10,2;27,03;36,3;13,24;2,61;653;28,61;373,05;694;71,15;280,2;5,1;10,51;194,1;108,02;94,38;110,84;151,36;140,5;51,74;97,57;186,26
28/01/2022;236,15;137,45;111,38;227,8;56,02;566,1;27,93;5,64;3,15;68,51;52,83;92,4;62,78;44,55;55,21;154,7;52,69;16,69;6,75;13,57;166;1295,5;10,12;26,74;35;13,05;2,6;647,8;28,75;368,1;716,4;69,87;279,3;5,08;10,41;190,45;103,94;93,75;108,18;147,56;138,34;51,24;96,72;183,6
31/01/2022;242,25;137,62;112,12;227,35;55,72;594,2;27,96;5,63;3,09;67,52;53,84;92,95;63;44,41;55,25;157,2;53,21;16,67;6,78;13,31;166,82;1318,5;10,16;27,03;36,34;13,06;2,62;656,3;28,76;376,85;722,6;69,93;279,05;5,25;10,5;189;106,62;92,25;110,4;149,36;139,88;50,22;96,66;183,32
01/02/2022;243,75;138,24;115,44;227,15;56,43;600,4;28,26;5,75;3,17;67,96;54,16;94,29;64,22;45,54;55,06;156,3;53,97;16,8;6,85;13,46;173,08;1343,5;10,21;26,41;36,39;13,32;2,67;671,7;28,7;377,8;732,2;70,16;279,65;5,3;10,79;193,25;110,98;91,09;113;152,6;140,94;51,3;97,58;185,32
02/02/2022;246,15;140,02;113,3;227,05;56,36;598,5;28,51;5,82;3,18;67,95;53,73;93,68;63,47;46,23;55,85;155,55;54,78;16,88;6,85;13,36;176,34;1350;10,15;25,82;36,6;13,51;2,7;679;29,23;379,6;729,3;69,4;277,85;5,28;10,72;195,8;109,86;91,78;112,1;154,16;140,52;50,25;97,98;184,4
03/02/2022;242,25;137,27;111,64;225,45;54,47;573,8;28,26;5,7;3,3;67,48;52,96;93,76;63,64;45,68;55,1;154,35;53,31;17,31;6,78;13,29;171,9;1306;9,9;25,04;34,8;13,22;2,73;659,4;28,84;372,5;711,7;69,69;273,95;5,17;10,51;192;107,42;90,8;109,1;149,24;136,82;49,71;97,57;181,74
04/02/2022;240,1;133,87;110,32;222,25;53,23;564,2;27,47;5,69;3,25;66,71;52,62;89,66;64,3;44,48;54,73;155,95;52,53;17,03;6,64;13,48;171,92;1310;9,7;24,8;33,5;13,15;2,67;652,2;28,54;367,75;706,1;67,83;267;5,01;10,4;190,25;106,16;89,8;109,18;146,66;132,84;50,97;98,19;176,14
07/02/2022;240,45;133,18;112,94;225,75;53,79;572,6;27,95;5,75;3,29;66,97;53,09;89,86;65,69;44,4;55,51;157,55;52,42;17,09;6,43;13,19;173,76;1280;9,5;25,49;33,32;13,4;2,72;649,4;28,58;371,35;716,1;67,56;270,25;5,05;10,56;190,1;107,54;92,6;111,2;147,26;135,6;51,23;98,9;175,94
08/02/2022;239,1;132,56;115,64;229,85;54,54;566,5;28,58;5,89;3,37;68,2;52,79;89,91;66;44,54;55,63;157,1;52,4;17,35;6,33;13,04;174,06;1269,5;9,39;25,94;32,54;13,87;2,77;643,5;28,84;368,9;706,1;67,56;272,95;5,02;10,74;190,3;108,74;93,2;109,74;147,26;136,6;51,29;101,36;176,46
09/02/2022;244,95;132,6;117,5;231,95;53,93;588,8;28,75;6,02;3,43;68,62;53,3;93,33;66,71;45,3;55,4;158,45;53,82;17,71;6,48;13,25;178,42;1292,5;9,56;26,23;34,16;13,91;2,85;645;29,28;371,4;716,6;70,54;272,25;5,07;10,83;191,9;112,66;92,96;109,76;150,22;138,16;52,4;103;187,26
10/02/2022;242,9;134,55;118,3;229,25;55,92;584,1;28,61;6,06;3,48;68,56;54,59;92,77;66,56;45,32;54,88;156,75;52,85;17,55;6,43;13,3;175,18;1246;9,55;25,75;34,17;13,59;2,92;628,8;29,18;364;706,2;69,75;270,8;5,05;10,59;190,5;115,08;92,36;109,3;151,46;144,68;51,93;102,76;187,28
11/02/2022;236,2;130,62;118,5;229,55;55,86;569,5;28,42;5,97;3,48;68,69;54,12;95,3;64,9;45,17;55,39;157,7;52,03;17,77;6,39;13,53;168,78;1202;9,44;25,33;33,38;13,41;2,85;619,8;29,2;363,95;685;74,44;271,75;5,01;10,6;191,7;115,02;93,32;107,5;146,46;141,44;52,25;102,22;188,64
14/02/2022;231,15;129,2;116,3;223,1;54,47;559,7;27,58;5,73;3,35;66,45;52,77;92,59;61,75;43,69;54,76;157,7;50,94;17,34;6,32;13,32;164,46;1186,5;9,14;25,2;32,47;12,89;2,77;616,2;28,77;353,1;670;74,31;262,6;4,88;10,33;190,25;112,22;91,7;105,38;142,12;139,5;51,13;100,04;182,7
15/02/2022;235,25;131,38;118,4;225,85;55,25;572,9;28,12;5,87;3,42;68,19;53,9;94,93;63,53;44,05;55,1;159,25;52,39;17,54;6,43;13,17;169,74;1251;9,4;25,43;33,45;12,99;2,85;631,5;28,93;359,35;694;75,38;265,95;4,93;10,34;194;115;93,32;105,7;146,8;143,4;51;101,58;188,2
16/02/2022;234,25;134,91;117,88;225,4;56,3;573,9;28;5,82;3,38;68,52;54,07;94,05;62,75;44,17;55,37;159,05;51,29;17,5;6,51;13,31;167,84;1241,5;9,41;25,46;33,2;12,94;2,79;632,6;26,87;355,15;687,6;75,82;267,65;5,11;10,34;190,9;116;92,98;105,5;145,74;142,54;51,42;102,56;186,02
17/02/2022;230,55;136,65;116,32;222,5;55,87;578,2;27,19;5,75;3,34;67,85;54,08;95,97;62,02;43,7;55,44;157,75;49,62;17,24;6,48;13,33;166,24;1255;9,41;25,35;32,33;12,73;2,74;663,9;26,72;356,6;684,1;76,06;263,5;5,09;10,17;193,2;114,36;93,12;105,26;146,4;139,5;50,65;102,18;184
18/02/2022;229,4;137,04;115;214,1;55,82;570,4;26,92;5,71;3,32;67,26;54;95,38;61,92;43,28;55,88;156,35;49,11;17,08;6,44;13,47;166,98;1203;9,29;25,12;31,31;12,61;2,72;666,6;27,09;360,75;686,3;75,59;261,6;5,03;10,28;197,1;113,44;92,53;102,26;144,84;136,34;50,66;100,98;180,1
21/02/2022;226;133,35;112,14;208,35;54,39;550,8;26,57;5,62;3,29;66,09;53,03;92,29;61,06;42,94;55,35;153,55;45,83;16,75;6,3;13,31;164,06;1200;9,12;24,65;30,6;12,35;2,67;651,8;26,23;346,45;672,2;74,03;257,2;4,91;10,19;193,25;111;91,65;101,02;139,48;133,58;49,94;99,36;174,98
22/02/2022;223,05;133,16;114,08;206,6;54,42;564,5;26,3;5,64;3,28;65,27;52,41;90,93;60,67;42,46;54,58;154,6;46,5;16,63;6,34;13,49;162,24;1208;9,22;24,61;30,44;12,37;2,66;643,1;26,39;348,75;669,2;73,22;257,45;4,92;10,2;193,65;113,18;91,54;100,06;139,74;132,04;49,89;97,82;188,7
23/02/2022;217,9;134,78;113,94;206,35;55,16;564,3;26,12;5,65;3,24;64,86;52,95;91,62;59,55;41,52;56,69;152,5;45,385;16,48;6,31;13,43;162,62;1220;9,34;23,66;30,31;12,25;2,62;646,5;26,51;343,5;665,8;73,57;251,5;4,85;10,18;194,75;112,34;92,64;99,6;138,68;131,54;49,54;96,81;187,08
24/02/2022;210,15;131,44;108,92;200,2;54,38;558,2;24,53;5,3;2,99;61,06;50,6;84,99;55,09;38,57;54,05;152,2;44,605;15,59;6,19;13,36;157,76;1203;9,43;24,24;29,82;11,15;2,41;620,2;26,31;340,65;635,9;68,79;243,8;4,75;9,78;188,2;108,1;89,72;97,48;134,92;124,18;47,62;93,02;176,1
25/02/2022;213,85;134,55;115,92;207,45;58,25;589,1;24,77;5,44;3,12;60,43;52,88;88,02;56,75;40;56,02;152,2;46,03;16,18;6,55;13,78;159,8;1230;9,92;23,6;31,05;11,4;2,48;638,6;26,91;353,95;666,6;72,06;252,2;4,87;10,04;196,85;114,54;93,36;101,4;140,24;129,72;48,27;95,8;185,32
28/02/2022;212,05;135,18;114,9;203,3;55,14;598,9;24,28;5,29;2,98;59,25;51,51;86,56;52,51;40,61;54,31;152,7;44,68;16,03;6,6;13,83;156,72;1242;10,18;22,79;30,75;10,5;2,29;637,1;27,48;355;659,9;70,17;247,15;4,84;9,95;195,65;114,7;92,96;101,32;139,78;126,66;45,59;94,52;178,04
01/03/2022;204,35;134,51;104,18;195,72;52,72;577,2;23,23;5,08;2,83;55,52;51,92;82,49;48,94;39,36;53,59;147,45;43,065;15,57;6,17;14,25;149,7;1198;9,55;22,74;29,47;9,38;2,12;611,7;27,09;344,75;625,8;66,44;235,1;4,74;9,61;192,65;103,7;91,47;98,88;132,96;120,46;44,35;91,48;164,48
02/03/2022;205,5;135,29;109,68;197,32;53,02;583,2;23,33;5,19;2,93;57,29;54;80,56;49,97;39,78;52,65;146,25;44,065;16,06;6,17;14,53;150,4;1237,5;9,58;21,16;29,82;9,8;2,15;619,5;26,93;348,5;638;64,06;237;4,83;9,45;190,95;108,26;90,93;100,88;137,58;123,8;47,98;93,07;160
03/03/2022;200,3;134,11;105,02;196,06;52,35;573,3;23,49;5,09;2,87;54,95;53,6;77,51;50,76;39,54;51,23;145,65;43,43;15,83;5,96;13,87;147,8;1209;9,07;20,36;29,74;9,86;2,08;604,3;27,2;346,3;617,4;60,21;231,4;4,57;9,31;189,85;103,76;89,64;99,22;136,06;121,62;46,18;91,72;155,36
04/03/2022;187;130,22;97,1;188,56;50,69;533,6;22,26;4,8;2,72;51,2;51,17;73,1;47,2;36,56;49,16;140,9;41,06;15,35;5,67;12,85;142,7;1160,5;8,96;19,88;27,68;8,9;1,9;558,6;27,42;336,4;577,8;58;218,9;4,42;8,56;182,55;97;87,33;96,77;129,62;113,22;44,5;86,23;144,5
07/03/2022;176,9;128,35;93,99;183,22;48,96;540,6;22,22;4,49;2,63;48,77;50,68;70,52;45,3;36,05;48,05;140,5;39,11;15,26;5,56;13,41;141,48;1144;9,19;21,2;26,63;8,48;1,84;542;27,67;341,85;567,8;57,39;209,15;4,33;8,46;177,4;95,31;88,27;97,27;130,64;113,78;44,89;82,05;136,74
08/03/2022;184,94;125,11;94,13;187,94;48,5;517;22,57;4,6;2,7;49,78;50,51;71,05;46,77;35,05;47,48;136,9;40,525;15,1;5,72;13,67;143,22;1080,5;9,44;22,64;26,49;8,47;1,87;535,2;26,71;328,3;550,1;57;220,2;4,32;8,49;172,75;95,45;91,28;96,39;134,04;115,5;45,74;84,46;135,84
09/03/2022;210,15;132,71;103,14;201,6;51,79;557,1;24,34;5;2,89;54,79;53,77;76,2;51,42;37,6;51,1;144,65;44,975;16,07;6,04;13,6;155,72;1170,5;9,8;21,57;28,59;9,46;2,07;580,8;28,05;356;602,6;61,36;240,45;4,47;9,08;184,95;104,48;93,78;101,42;145,26;127,72;46,23;90,73;150,32
10/03/2022;197,08;129,05;99,79;198,1;50,79;545,4;23,64;4,99;2,85;53,21;53,77;72;49,35;35,76;50,48;144,05;42,7;15,79;5,74;13,1;147,88;1124,5;9,67;21,76;27,5;9,01;1,91;551,8;27,58;338,8;587,9;59,09;234,7;4,42;9,1;178,7;101,26;92,62;98,02;139,44;123,08;45,7;87,85;143,78
